seed,run_date,run,target,driver,decile1_mean,decile10_mean,spread,abs_spread
20260916,2026-09-16,onshore_all,terminal_cash,step_cert_setup_usd,-16408230.084254,-18148339.354213,-1740109.269959,1740109.269959
20260916,2026-09-16,onshore_all,terminal_cash,step_cert_annual_usd,-16995728.581204,-13360486.840213,3635241.740991,3635241.740991
20260916,2026-09-16,onshore_all,terminal_cash,step_uk_rep_usd_yr,-15426585.701115,-15881524.033669,-454938.332554,454938.332554
20260916,2026-09-16,onshore_all,terminal_cash,step_counsel_initial_usd,-17037764.828190,-17020097.942689,17666.885500,17666.885500
20260916,2026-09-16,onshore_all,terminal_cash,step_counsel_market_usd,-15148511.354371,-16806752.348744,-1658240.994373,1658240.994373
20260916,2026-09-16,onshore_all,terminal_cash,step_office_usd_head_yr,-19226506.725910,-16201602.586432,3024904.139478,3024904.139478
20260916,2026-09-16,onshore_all,terminal_cash,step_dpia_audit_usd_yr,-17956387.116414,-12269370.600736,5687016.515678,5687016.515678
20260916,2026-09-16,onshore_all,terminal_cash_rank,anchor_u,0.593656,0.409638,-0.184018,0.184018
20260916,2026-09-16,onshore_all,terminal_cash_rank,price_uk_tut_gbp,0.460574,0.522743,0.062169,0.062169
20260916,2026-09-16,onshore_all,terminal_cash_rank,price_uk_sw_gbp,0.488612,0.514510,0.025898,0.025898
20260916,2026-09-16,onshore_all,terminal_cash_rank,price_rel_us,0.494385,0.506858,0.012473,0.012473
20260916,2026-09-16,onshore_all,terminal_cash_rank,price_rel_in,0.499844,0.503427,0.003583,0.003583
20260916,2026-09-16,onshore_all,terminal_cash_rank,price_rel_row,0.504394,0.497007,-0.007387,0.007387
20260916,2026-09-16,onshore_all,terminal_cash_rank,price_drift_yr,0.486619,0.522385,0.035766,0.035766
20260916,2026-09-16,onshore_all,terminal_cash_rank,overage_price_frac,0.495449,0.505039,0.009589,0.009589
20260916,2026-09-16,onshore_all,terminal_cash_rank,sessions_per_hh_month,0.483721,0.516995,0.033275,0.033275
20260916,2026-09-16,onshore_all,terminal_cash_rank,sessions_cv,0.497254,0.498243,0.000989,0.000989
20260916,2026-09-16,onshore_all,terminal_cash_rank,usage_season_amp,0.501958,0.495514,-0.006444,0.006444
20260916,2026-09-16,onshore_all,terminal_cash_rank,churn_base,0.550243,0.462528,-0.087714,0.087714
20260916,2026-09-16,onshore_all,terminal_cash_rank,churn_m1_extra,0.522755,0.482900,-0.039855,0.039855
20260916,2026-09-16,onshore_all,terminal_cash_rank,summer_lapse_pre,0.509715,0.497382,-0.012332,0.012332
20260916,2026-09-16,onshore_all,terminal_cash_rank,progress_continue,0.488966,0.505213,0.016247,0.016247
20260916,2026-09-16,onshore_all,terminal_cash_rank,alevel_continue,0.489441,0.524207,0.034766,0.034766
20260916,2026-09-16,onshore_all,terminal_cash_rank,alevel_exit_rate,0.501381,0.496400,-0.004981,0.004981
20260916,2026-09-16,onshore_all,terminal_cash_rank,exam_carryover,0.495078,0.499687,0.004609,0.004609
20260916,2026-09-16,onshore_all,terminal_cash_rank,turns_per_session,0.501286,0.502159,0.000873,0.000873
20260916,2026-09-16,onshore_all,terminal_cash_rank,tok_in_per_turn,0.503862,0.493961,-0.009901,0.009901
20260916,2026-09-16,onshore_all,terminal_cash_rank,tok_out_per_turn,0.497727,0.501973,0.004247,0.004247
20260916,2026-09-16,onshore_all,terminal_cash_rank,price_in_mtok_usd,0.511913,0.501439,-0.010474,0.010474
20260916,2026-09-16,onshore_all,terminal_cash_rank,price_out_mtok_usd,0.513423,0.499030,-0.014393,0.014393
20260916,2026-09-16,onshore_all,terminal_cash_rank,verify_overhead,0.509801,0.495375,-0.014426,0.014426
20260916,2026-09-16,onshore_all,terminal_cash_rank,gate_fire_rate,0.505948,0.503540,-0.002408,0.002408
20260916,2026-09-16,onshore_all,terminal_cash_rank,infer_decline_yr,0.495594,0.497285,0.001690,0.001690
20260916,2026-09-16,onshore_all,terminal_cash_rank,support_min_hh_month,0.512496,0.485157,-0.027339,0.027339
20260916,2026-09-16,onshore_all,terminal_cash_rank,support_usd_hr,0.489101,0.501691,0.012590,0.012590
20260916,2026-09-16,onshore_all,terminal_cash_rank,pay_pct,0.498745,0.490545,-0.008200,0.008200
20260916,2026-09-16,onshore_all,terminal_cash_rank,pay_fixed_usd,0.496558,0.489449,-0.007109,0.007109
20260916,2026-09-16,onshore_all,terminal_cash_rank,hosting_hh_usd,0.516908,0.497078,-0.019830,0.019830
20260916,2026-09-16,onshore_all,terminal_cash_rank,verif_cost_usd,0.506032,0.492414,-0.013618,0.013618
20260916,2026-09-16,onshore_all,terminal_cash_rank,minutes_per_item,0.616962,0.392763,-0.224199,0.224199
20260916,2026-09-16,onshore_all,terminal_cash_rank,examiner_rate_gbp_hr,0.590295,0.435911,-0.154384,0.154384
20260916,2026-09-16,onshore_all,terminal_cash_rank,writer_gbp_item,0.607666,0.378105,-0.229561,0.229561
20260916,2026-09-16,onshore_all,terminal_cash_rank,items_per_unit,0.677385,0.346603,-0.330782,0.330782
20260916,2026-09-16,onshore_all,terminal_cash_rank,board_reuse,0.403967,0.602036,0.198068,0.198068
20260916,2026-09-16,onshore_all,terminal_cash_rank,market_reuse,0.442275,0.553097,0.110822,0.110822
20260916,2026-09-16,onshore_all,terminal_cash_rank,reval_frac_yr,0.549212,0.456128,-0.093084,0.093084
20260916,2026-09-16,onshore_all,terminal_cash_rank,eng_usd_yr,0.532129,0.453109,-0.079020,0.079020
20260916,2026-09-16,onshore_all,terminal_cash_rank,uk_gbp_yr,0.608378,0.385929,-0.222449,0.222449
20260916,2026-09-16,onshore_all,terminal_cash_rank,overhead_mult,0.550339,0.456281,-0.094058,0.094058
20260916,2026-09-16,onshore_all,terminal_cash_rank,units_per_content_head,0.428564,0.529176,0.100612,0.100612
20260916,2026-09-16,onshore_all,terminal_cash_rank,eng_ramp_mult,0.585662,0.419651,-0.166011,0.166011
20260916,2026-09-16,onshore_all,terminal_cash_rank,cac_anchor_usd,0.648132,0.408796,-0.239336,0.239336
20260916,2026-09-16,onshore_all,terminal_cash_rank,cac_rel_us,0.523962,0.495796,-0.028166,0.028166
20260916,2026-09-16,onshore_all,terminal_cash_rank,cac_rel_in,0.501649,0.496459,-0.005190,0.005190
20260916,2026-09-16,onshore_all,terminal_cash_rank,cac_rel_row,0.514365,0.499159,-0.015206,0.015206
20260916,2026-09-16,onshore_all,terminal_cash_rank,sat_kappa,0.540624,0.469085,-0.071538,0.071538
20260916,2026-09-16,onshore_all,terminal_cash_rank,cac_ref_spend_usd,0.440597,0.569794,0.129197,0.129197
20260916,2026-09-16,onshore_all,terminal_cash_rank,pool_pressure_psi,0.505560,0.498151,-0.007410,0.007410
20260916,2026-09-16,onshore_all,terminal_cash_rank,creator_share,0.483396,0.521557,0.038161,0.038161
20260916,2026-09-16,onshore_all,terminal_cash_rank,creator_cac_rel,0.511669,0.487198,-0.024470,0.024470
20260916,2026-09-16,onshore_all,terminal_cash_rank,pool_uk,0.484799,0.505879,0.021080,0.021080
20260916,2026-09-16,onshore_all,terminal_cash_rank,pool_rel_us,0.489505,0.499190,0.009685,0.009685
20260916,2026-09-16,onshore_all,terminal_cash_rank,pool_rel_in,0.502078,0.505012,0.002934,0.002934
20260916,2026-09-16,onshore_all,terminal_cash_rank,pool_rel_row,0.490159,0.503508,0.013349,0.013349
20260916,2026-09-16,onshore_all,terminal_cash_rank,acq_season_amp,0.497588,0.501900,0.004312,0.004312
20260916,2026-09-16,onshore_all,terminal_cash_rank,seg_mix_exam,0.487864,0.517384,0.029520,0.029520
20260916,2026-09-16,onshore_all,terminal_cash_rank,seg_mix_alevel,0.489524,0.510095,0.020570,0.020570
20260916,2026-09-16,onshore_all,terminal_cash_rank,acq_pct_of_rev,0.487852,0.495332,0.007479,0.007479
20260916,2026-09-16,onshore_all,terminal_cash_rank,acq_launch_ramp,0.497857,0.507695,0.009837,0.009837
20260916,2026-09-16,onshore_all,terminal_cash_rank,shock_rho,0.501666,0.495947,-0.005718,0.005718
20260916,2026-09-16,onshore_all,terminal_cash_rank,shock_sd,0.502727,0.502669,-0.000058,0.000058
20260916,2026-09-16,onshore_all,terminal_cash_rank,school_seats,0.484279,0.508700,0.024421,0.024421
20260916,2026-09-16,onshore_all,terminal_cash_rank,school_gbp_seat_yr,0.503018,0.496726,-0.006292,0.006292
20260916,2026-09-16,onshore_all,terminal_cash_rank,school_win_rate,0.490427,0.490151,-0.000276,0.000276
20260916,2026-09-16,onshore_all,terminal_cash_rank,school_rep_pipeline_yr,0.497122,0.506193,0.009072,0.009072
20260916,2026-09-16,onshore_all,terminal_cash_rank,school_renewal,0.505326,0.509112,0.003786,0.003786
20260916,2026-09-16,onshore_all,terminal_cash_rank,school_cycle_m,0.496972,0.490503,-0.006469,0.006469
20260916,2026-09-16,onshore_all,terminal_cash_rank,us_sales_tax_eff,0.503301,0.489548,-0.013753,0.013753
20260916,2026-09-16,onshore_all,terminal_cash_rank,step_entity_setup_usd,0.486073,0.501516,0.015444,0.015444
20260916,2026-09-16,onshore_all,terminal_cash_rank,step_entity_annual_usd,0.509679,0.496405,-0.013274,0.013274
20260916,2026-09-16,onshore_all,terminal_cash_rank,step_cert_setup_usd,0.497157,0.502145,0.004988,0.004988
20260916,2026-09-16,onshore_all,terminal_cash_rank,step_cert_annual_usd,0.499484,0.498603,-0.000882,0.000882
20260916,2026-09-16,onshore_all,terminal_cash_rank,step_uk_rep_usd_yr,0.495503,0.513482,0.017978,0.017978
20260916,2026-09-16,onshore_all,terminal_cash_rank,step_counsel_initial_usd,0.508573,0.497882,-0.010690,0.010690
20260916,2026-09-16,onshore_all,terminal_cash_rank,step_counsel_market_usd,0.512711,0.494264,-0.018447,0.018447
20260916,2026-09-16,onshore_all,terminal_cash_rank,step_office_usd_head_yr,0.496370,0.489261,-0.007108,0.007108
20260916,2026-09-16,onshore_all,terminal_cash_rank,step_dpia_audit_usd_yr,0.495507,0.494925,-0.000582,0.000582
20260916,2026-09-16,onshore_all,peak_funding_requirement,anchor_u,22301901.410092,30138731.891138,7836830.481045,7836830.481045
20260916,2026-09-16,onshore_all,peak_funding_requirement,price_uk_tut_gbp,28084827.191958,25109431.893452,-2975395.298506,2975395.298506
20260916,2026-09-16,onshore_all,peak_funding_requirement,price_uk_sw_gbp,26746529.323354,25887782.437618,-858746.885736,858746.885736
20260916,2026-09-16,onshore_all,peak_funding_requirement,price_rel_us,26672259.940437,26094684.445991,-577575.494446,577575.494446
20260916,2026-09-16,onshore_all,peak_funding_requirement,price_rel_in,26270253.167427,26197800.284362,-72452.883065,72452.883065
20260916,2026-09-16,onshore_all,peak_funding_requirement,price_rel_row,26214799.191087,26576062.764173,361263.573086,361263.573086
20260916,2026-09-16,onshore_all,peak_funding_requirement,price_drift_yr,26901707.521541,25521167.108961,-1380540.412580,1380540.412580
20260916,2026-09-16,onshore_all,peak_funding_requirement,overage_price_frac,26598680.622083,26173143.298949,-425537.323134,425537.323134
20260916,2026-09-16,onshore_all,peak_funding_requirement,sessions_per_hh_month,27034749.073185,25649780.730961,-1384968.342224,1384968.342224
20260916,2026-09-16,onshore_all,peak_funding_requirement,sessions_cv,26487774.850730,26464745.228110,-23029.622619,23029.622619
20260916,2026-09-16,onshore_all,peak_funding_requirement,usage_season_amp,26322983.371924,26462545.811399,139562.439475,139562.439475
20260916,2026-09-16,onshore_all,peak_funding_requirement,churn_base,24260377.726545,27895295.281231,3634917.554686,3634917.554686
20260916,2026-09-16,onshore_all,peak_funding_requirement,churn_m1_extra,25417656.652891,27047229.825451,1629573.172559,1629573.172559
20260916,2026-09-16,onshore_all,peak_funding_requirement,summer_lapse_pre,26021862.089525,26488989.348915,467127.259390,467127.259390
20260916,2026-09-16,onshore_all,peak_funding_requirement,progress_continue,26777661.969102,26166130.619931,-611531.349171,611531.349171
20260916,2026-09-16,onshore_all,peak_funding_requirement,alevel_continue,26765842.803878,25388986.535385,-1376856.268493,1376856.268493
20260916,2026-09-16,onshore_all,peak_funding_requirement,alevel_exit_rate,26356539.498440,26482666.684084,126127.185644,126127.185644
20260916,2026-09-16,onshore_all,peak_funding_requirement,exam_carryover,26566046.705585,26322036.795170,-244009.910415,244009.910415
20260916,2026-09-16,onshore_all,peak_funding_requirement,turns_per_session,26193303.736890,26324855.114589,131551.377698,131551.377698
20260916,2026-09-16,onshore_all,peak_funding_requirement,tok_in_per_turn,26115756.534988,26633816.497533,518059.962546,518059.962546
20260916,2026-09-16,onshore_all,peak_funding_requirement,tok_out_per_turn,26415993.609617,26295466.016235,-120527.593383,120527.593383
20260916,2026-09-16,onshore_all,peak_funding_requirement,price_in_mtok_usd,25929006.427979,26453920.913656,524914.485677,524914.485677
20260916,2026-09-16,onshore_all,peak_funding_requirement,price_out_mtok_usd,25917741.616124,26473357.281298,555615.665174,555615.665174
20260916,2026-09-16,onshore_all,peak_funding_requirement,verify_overhead,26000972.552557,26524152.146909,523179.594352,523179.594352
20260916,2026-09-16,onshore_all,peak_funding_requirement,gate_fire_rate,26179901.199038,26272213.769557,92312.570519,92312.570519
20260916,2026-09-16,onshore_all,peak_funding_requirement,infer_decline_yr,26586458.061681,26490123.815522,-96334.246158,96334.246158
20260916,2026-09-16,onshore_all,peak_funding_requirement,support_min_hh_month,25815679.374702,26901279.650514,1085600.275813,1085600.275813
20260916,2026-09-16,onshore_all,peak_funding_requirement,support_usd_hr,26785312.952933,26393964.152695,-391348.800239,391348.800239
20260916,2026-09-16,onshore_all,peak_funding_requirement,pay_pct,26338578.039718,26868709.974766,530131.935048,530131.935048
20260916,2026-09-16,onshore_all,peak_funding_requirement,pay_fixed_usd,26511820.071271,26796463.736868,284643.665597,284643.665597
20260916,2026-09-16,onshore_all,peak_funding_requirement,hosting_hh_usd,25731339.641914,26440095.794534,708756.152620,708756.152620
20260916,2026-09-16,onshore_all,peak_funding_requirement,verif_cost_usd,26201401.159297,26710758.421361,509357.262064,509357.262064
20260916,2026-09-16,onshore_all,peak_funding_requirement,minutes_per_item,22016378.313194,30904228.758236,8887850.445041,8887850.445041
20260916,2026-09-16,onshore_all,peak_funding_requirement,examiner_rate_gbp_hr,22917965.361133,29185195.936367,6267230.575234,6267230.575234
20260916,2026-09-16,onshore_all,peak_funding_requirement,writer_gbp_item,22264761.949595,31354662.085486,9089900.135891,9089900.135891
20260916,2026-09-16,onshore_all,peak_funding_requirement,items_per_unit,19851622.880071,32843720.084836,12992097.204765,12992097.204765
20260916,2026-09-16,onshore_all,peak_funding_requirement,board_reuse,30512076.711054,22383966.874277,-8128109.836777,8128109.836777
20260916,2026-09-16,onshore_all,peak_funding_requirement,market_reuse,28712438.413533,24289321.773274,-4423116.640259,4423116.640259
20260916,2026-09-16,onshore_all,peak_funding_requirement,reval_frac_yr,24492573.183668,28101737.534360,3609164.350692,3609164.350692
20260916,2026-09-16,onshore_all,peak_funding_requirement,eng_usd_yr,25054422.503647,28150977.822923,3096555.319277,3096555.319277
20260916,2026-09-16,onshore_all,peak_funding_requirement,uk_gbp_yr,22409929.378542,30678387.429263,8268458.050721,8268458.050721
20260916,2026-09-16,onshore_all,peak_funding_requirement,overhead_mult,24458349.420691,28105568.129145,3647218.708454,3647218.708454
20260916,2026-09-16,onshore_all,peak_funding_requirement,units_per_content_head,29138957.768586,25261663.971570,-3877293.797017,3877293.797017
20260916,2026-09-16,onshore_all,peak_funding_requirement,eng_ramp_mult,23327123.959455,29221997.021658,5894873.062202,5894873.062202
20260916,2026-09-16,onshore_all,peak_funding_requirement,cac_anchor_usd,19710766.655150,30214113.830955,10503347.175805,10503347.175805
20260916,2026-09-16,onshore_all,peak_funding_requirement,cac_rel_us,25392891.214397,26587299.245306,1194408.030910,1194408.030910
20260916,2026-09-16,onshore_all,peak_funding_requirement,cac_rel_in,26337230.937036,26408992.212262,71761.275226,71761.275226
20260916,2026-09-16,onshore_all,peak_funding_requirement,cac_rel_row,25979760.096142,26364009.875719,384249.779576,384249.779576
20260916,2026-09-16,onshore_all,peak_funding_requirement,sat_kappa,24475224.633363,27755529.821952,3280305.188589,3280305.188589
20260916,2026-09-16,onshore_all,peak_funding_requirement,cac_ref_spend_usd,28837933.428813,23311263.009824,-5526670.418990,5526670.418990
20260916,2026-09-16,onshore_all,peak_funding_requirement,pool_pressure_psi,26264283.159530,26470058.189718,205775.030187,205775.030187
20260916,2026-09-16,onshore_all,peak_funding_requirement,creator_share,27040563.474503,25280249.038116,-1760314.436388,1760314.436388
20260916,2026-09-16,onshore_all,peak_funding_requirement,creator_cac_rel,25926288.895286,26899989.232893,973700.337607,973700.337607
20260916,2026-09-16,onshore_all,peak_funding_requirement,pool_uk,26932862.795203,26144426.145967,-788436.649235,788436.649235
20260916,2026-09-16,onshore_all,peak_funding_requirement,pool_rel_us,26755028.912719,26463082.354837,-291946.557882,291946.557882
20260916,2026-09-16,onshore_all,peak_funding_requirement,pool_rel_in,26306588.655993,26104158.871322,-202429.784671,202429.784671
20260916,2026-09-16,onshore_all,peak_funding_requirement,pool_rel_row,26789566.321677,26206200.908527,-583365.413149,583365.413149
20260916,2026-09-16,onshore_all,peak_funding_requirement,acq_season_amp,26471782.630785,26309030.621624,-162752.009161,162752.009161
20260916,2026-09-16,onshore_all,peak_funding_requirement,seg_mix_exam,26831993.620959,25737101.288522,-1094892.332436,1094892.332436
20260916,2026-09-16,onshore_all,peak_funding_requirement,seg_mix_alevel,26609779.676342,26120712.127872,-489067.548470,489067.548470
20260916,2026-09-16,onshore_all,peak_funding_requirement,acq_pct_of_rev,26909446.323867,26674294.566717,-235151.757150,235151.757150
20260916,2026-09-16,onshore_all,peak_funding_requirement,acq_launch_ramp,26535691.519671,26035076.604653,-500614.915018,500614.915018
20260916,2026-09-16,onshore_all,peak_funding_requirement,shock_rho,26347973.337340,26548340.455397,200367.118057,200367.118057
20260916,2026-09-16,onshore_all,peak_funding_requirement,shock_sd,26231673.810230,26387652.694485,155978.884254,155978.884254
20260916,2026-09-16,onshore_all,peak_funding_requirement,school_seats,26850587.419497,26024673.737244,-825913.682253,825913.682253
20260916,2026-09-16,onshore_all,peak_funding_requirement,school_gbp_seat_yr,26310879.138787,26516400.002484,205520.863697,205520.863697
20260916,2026-09-16,onshore_all,peak_funding_requirement,school_win_rate,26744095.943766,26937930.583470,193834.639704,193834.639704
20260916,2026-09-16,onshore_all,peak_funding_requirement,school_rep_pipeline_yr,26509852.960550,26071993.637590,-437859.322960,437859.322960
20260916,2026-09-16,onshore_all,peak_funding_requirement,school_renewal,26236629.508117,26098929.270716,-137700.237401,137700.237401
20260916,2026-09-16,onshore_all,peak_funding_requirement,school_cycle_m,26425322.731860,26825431.981626,400109.249766,400109.249766
20260916,2026-09-16,onshore_all,peak_funding_requirement,us_sales_tax_eff,26253367.175095,26712937.041553,459569.866458,459569.866458
20260916,2026-09-16,onshore_all,peak_funding_requirement,step_entity_setup_usd,26884022.551342,26298641.741338,-585380.810005,585380.810005
20260916,2026-09-16,onshore_all,peak_funding_requirement,step_entity_annual_usd,25964252.815186,26545649.685480,581396.870293,581396.870293
20260916,2026-09-16,onshore_all,peak_funding_requirement,step_cert_setup_usd,26412723.228733,26246717.332715,-166005.896018,166005.896018
20260916,2026-09-16,onshore_all,peak_funding_requirement,step_cert_annual_usd,26378559.664175,26349845.109694,-28714.554480,28714.554480
20260916,2026-09-16,onshore_all,peak_funding_requirement,step_uk_rep_usd_yr,26524515.620171,25818197.183326,-706318.436845,706318.436845
20260916,2026-09-16,onshore_all,peak_funding_requirement,step_counsel_initial_usd,26050696.689979,26473170.890626,422474.200648,422474.200648
20260916,2026-09-16,onshore_all,peak_funding_requirement,step_counsel_market_usd,25918890.696143,26546131.726939,627241.030796,627241.030796
20260916,2026-09-16,onshore_all,peak_funding_requirement,step_office_usd_head_yr,26534558.797894,26761009.530957,226450.733064,226450.733064
20260916,2026-09-16,onshore_all,peak_funding_requirement,step_dpia_audit_usd_yr,26513909.667334,26661731.402132,147821.734798,147821.734798
20260916,2026-09-16,onshore_all,reaches_profitability,anchor_u,0.298500,0.022000,-0.276500,0.276500
20260916,2026-09-16,onshore_all,reaches_profitability,price_uk_tut_gbp,0.086500,0.211500,0.125000,0.125000
20260916,2026-09-16,onshore_all,reaches_profitability,price_uk_sw_gbp,0.153000,0.179000,0.026000,0.026000
20260916,2026-09-16,onshore_all,reaches_profitability,price_rel_us,0.150000,0.165000,0.015000,0.015000
20260916,2026-09-16,onshore_all,reaches_profitability,price_rel_in,0.150500,0.166500,0.016000,0.016000
20260916,2026-09-16,onshore_all,reaches_profitability,price_rel_row,0.144500,0.165500,0.021000,0.021000
20260916,2026-09-16,onshore_all,reaches_profitability,price_drift_yr,0.116000,0.197000,0.081000,0.081000
20260916,2026-09-16,onshore_all,reaches_profitability,overage_price_frac,0.141000,0.170500,0.029500,0.029500
20260916,2026-09-16,onshore_all,reaches_profitability,sessions_per_hh_month,0.135000,0.187000,0.052000,0.052000
20260916,2026-09-16,onshore_all,reaches_profitability,sessions_cv,0.157000,0.152000,-0.005000,0.005000
20260916,2026-09-16,onshore_all,reaches_profitability,usage_season_amp,0.151000,0.147500,-0.003500,0.003500
20260916,2026-09-16,onshore_all,reaches_profitability,churn_base,0.234500,0.092000,-0.142500,0.142500
20260916,2026-09-16,onshore_all,reaches_profitability,churn_m1_extra,0.199000,0.123500,-0.075500,0.075500
20260916,2026-09-16,onshore_all,reaches_profitability,summer_lapse_pre,0.163500,0.155500,-0.008000,0.008000
20260916,2026-09-16,onshore_all,reaches_profitability,progress_continue,0.158000,0.167500,0.009500,0.009500
20260916,2026-09-16,onshore_all,reaches_profitability,alevel_continue,0.145000,0.180000,0.035000,0.035000
20260916,2026-09-16,onshore_all,reaches_profitability,alevel_exit_rate,0.153000,0.156000,0.003000,0.003000
20260916,2026-09-16,onshore_all,reaches_profitability,exam_carryover,0.148500,0.148000,-0.000500,0.000500
20260916,2026-09-16,onshore_all,reaches_profitability,turns_per_session,0.168500,0.160500,-0.008000,0.008000
20260916,2026-09-16,onshore_all,reaches_profitability,tok_in_per_turn,0.163000,0.150000,-0.013000,0.013000
20260916,2026-09-16,onshore_all,reaches_profitability,tok_out_per_turn,0.160500,0.150500,-0.010000,0.010000
20260916,2026-09-16,onshore_all,reaches_profitability,price_in_mtok_usd,0.165000,0.156000,-0.009000,0.009000
20260916,2026-09-16,onshore_all,reaches_profitability,price_out_mtok_usd,0.176500,0.156000,-0.020500,0.020500
20260916,2026-09-16,onshore_all,reaches_profitability,verify_overhead,0.164000,0.155000,-0.009000,0.009000
20260916,2026-09-16,onshore_all,reaches_profitability,gate_fire_rate,0.162000,0.166000,0.004000,0.004000
20260916,2026-09-16,onshore_all,reaches_profitability,infer_decline_yr,0.151000,0.166000,0.015000,0.015000
20260916,2026-09-16,onshore_all,reaches_profitability,support_min_hh_month,0.171500,0.147500,-0.024000,0.024000
20260916,2026-09-16,onshore_all,reaches_profitability,support_usd_hr,0.151000,0.153000,0.002000,0.002000
20260916,2026-09-16,onshore_all,reaches_profitability,pay_pct,0.157500,0.147000,-0.010500,0.010500
20260916,2026-09-16,onshore_all,reaches_profitability,pay_fixed_usd,0.147000,0.149500,0.002500,0.002500
20260916,2026-09-16,onshore_all,reaches_profitability,hosting_hh_usd,0.166000,0.158500,-0.007500,0.007500
20260916,2026-09-16,onshore_all,reaches_profitability,verif_cost_usd,0.153000,0.152500,-0.000500,0.000500
20260916,2026-09-16,onshore_all,reaches_profitability,minutes_per_item,0.164000,0.152000,-0.012000,0.012000
20260916,2026-09-16,onshore_all,reaches_profitability,examiner_rate_gbp_hr,0.170500,0.157000,-0.013500,0.013500
20260916,2026-09-16,onshore_all,reaches_profitability,writer_gbp_item,0.164500,0.139000,-0.025500,0.025500
20260916,2026-09-16,onshore_all,reaches_profitability,items_per_unit,0.184000,0.139000,-0.045000,0.045000
20260916,2026-09-16,onshore_all,reaches_profitability,board_reuse,0.141000,0.171000,0.030000,0.030000
20260916,2026-09-16,onshore_all,reaches_profitability,market_reuse,0.151500,0.155000,0.003500,0.003500
20260916,2026-09-16,onshore_all,reaches_profitability,reval_frac_yr,0.183500,0.147500,-0.036000,0.036000
20260916,2026-09-16,onshore_all,reaches_profitability,eng_usd_yr,0.163000,0.143500,-0.019500,0.019500
20260916,2026-09-16,onshore_all,reaches_profitability,uk_gbp_yr,0.171000,0.132000,-0.039000,0.039000
20260916,2026-09-16,onshore_all,reaches_profitability,overhead_mult,0.162000,0.151500,-0.010500,0.010500
20260916,2026-09-16,onshore_all,reaches_profitability,units_per_content_head,0.151500,0.151500,0.000000,0.000000
20260916,2026-09-16,onshore_all,reaches_profitability,eng_ramp_mult,0.167500,0.148000,-0.019500,0.019500
20260916,2026-09-16,onshore_all,reaches_profitability,cac_anchor_usd,0.445000,0.001500,-0.443500,0.443500
20260916,2026-09-16,onshore_all,reaches_profitability,cac_rel_us,0.206000,0.138000,-0.068000,0.068000
20260916,2026-09-16,onshore_all,reaches_profitability,cac_rel_in,0.167000,0.156000,-0.011000,0.011000
20260916,2026-09-16,onshore_all,reaches_profitability,cac_rel_row,0.171500,0.148500,-0.023000,0.023000
20260916,2026-09-16,onshore_all,reaches_profitability,sat_kappa,0.260500,0.084000,-0.176500,0.176500
20260916,2026-09-16,onshore_all,reaches_profitability,cac_ref_spend_usd,0.073000,0.276500,0.203500,0.203500
20260916,2026-09-16,onshore_all,reaches_profitability,pool_pressure_psi,0.173500,0.150500,-0.023000,0.023000
20260916,2026-09-16,onshore_all,reaches_profitability,creator_share,0.143500,0.199500,0.056000,0.056000
20260916,2026-09-16,onshore_all,reaches_profitability,creator_cac_rel,0.176500,0.132500,-0.044000,0.044000
20260916,2026-09-16,onshore_all,reaches_profitability,pool_uk,0.135500,0.170500,0.035000,0.035000
20260916,2026-09-16,onshore_all,reaches_profitability,pool_rel_us,0.134500,0.158000,0.023500,0.023500
20260916,2026-09-16,onshore_all,reaches_profitability,pool_rel_in,0.163000,0.165500,0.002500,0.002500
20260916,2026-09-16,onshore_all,reaches_profitability,pool_rel_row,0.150000,0.155000,0.005000,0.005000
20260916,2026-09-16,onshore_all,reaches_profitability,acq_season_amp,0.159500,0.162500,0.003000,0.003000
20260916,2026-09-16,onshore_all,reaches_profitability,seg_mix_exam,0.141500,0.176500,0.035000,0.035000
20260916,2026-09-16,onshore_all,reaches_profitability,seg_mix_alevel,0.148500,0.172000,0.023500,0.023500
20260916,2026-09-16,onshore_all,reaches_profitability,acq_pct_of_rev,0.112500,0.167500,0.055000,0.055000
20260916,2026-09-16,onshore_all,reaches_profitability,acq_launch_ramp,0.154500,0.168500,0.014000,0.014000
20260916,2026-09-16,onshore_all,reaches_profitability,shock_rho,0.155000,0.159000,0.004000,0.004000
20260916,2026-09-16,onshore_all,reaches_profitability,shock_sd,0.144500,0.171500,0.027000,0.027000
20260916,2026-09-16,onshore_all,reaches_profitability,school_seats,0.158500,0.164500,0.006000,0.006000
20260916,2026-09-16,onshore_all,reaches_profitability,school_gbp_seat_yr,0.146000,0.161500,0.015500,0.015500
20260916,2026-09-16,onshore_all,reaches_profitability,school_win_rate,0.151500,0.145500,-0.006000,0.006000
20260916,2026-09-16,onshore_all,reaches_profitability,school_rep_pipeline_yr,0.157000,0.169500,0.012500,0.012500
20260916,2026-09-16,onshore_all,reaches_profitability,school_renewal,0.163500,0.165500,0.002000,0.002000
20260916,2026-09-16,onshore_all,reaches_profitability,school_cycle_m,0.156000,0.152500,-0.003500,0.003500
20260916,2026-09-16,onshore_all,reaches_profitability,us_sales_tax_eff,0.155000,0.147000,-0.008000,0.008000
20260916,2026-09-16,onshore_all,reaches_profitability,step_entity_setup_usd,0.143000,0.165500,0.022500,0.022500
